session_id,customer_id,session_date,channel,device,page_views,add_to_cart,checkout,purchase,bounce_flag
10730,,2025-02-23,Organic,Tablet,1,0,0,0,1
10731,,2025-10-14,Google Ads,Mobile,12,1,1,1,0
10732,3966,2025-02-01,Affiliate,Desktop,3,0,0,0,0
10733,9354,2026-03-14,Influencer,Mobile,8,0,0,0,0
10734,8407,2025-08-29,Influencer,Mobile,12,0,0,0,0
10735,487,2026-01-18,Affiliate,Mobile,5,0,0,0,0
10736,381,2025-05-09,Email,Desktop,11,0,0,0,0
10737,6185,2025-10-09,Organic,Mobile,12,1,0,0,0
10738,5302,2025-03-09,Affiliate,Mobile,7,0,0,0,0
10739,3353,2025-12-17,Email,Desktop,9,0,0,0,0
10740,3511,2025-07-10,Meta Ads,Mobile,1,0,0,0,1
10741,,2025-02-01,Email,Mobile,12,0,0,0,0
10742,2174,2025-04-28,Email,Desktop,10,0,0,0,0
10743,,2026-02-02,Email,Mobile,7,1,1,1,0
10744,6310,2025-05-02,Influencer,Desktop,9,0,0,0,0
10745,,2025-06-13,Organic,Desktop,10,0,0,0,0
10746,5194,2026-05-03,Organic,Mobile,6,0,0,0,0
10747,9962,2026-03-31,Email,Mobile,4,0,0,0,0
10748,3258,2025-11-16,Email,Desktop,5,0,0,0,0
10749,454,2025-10-28,Influencer,Mobile,10,0,0,0,0
10750,,2025-09-23,Affiliate,Mobile,9,0,0,0,0
10751,8753,2025-01-31,Organic,Desktop,10,1,0,0,0
10752,8571,2025-04-12,Meta Ads,Desktop,10,0,0,0,0
10753,5573,2025-05-06,Influencer,Desktop,7,0,0,0,0
10754,9679,2025-05-11,Affiliate,Mobile,2,1,0,0,1
10755,8395,2025-12-25,Organic,Desktop,9,0,0,0,0
10756,,2025-03-09,Google Ads,Mobile,9,0,0,0,0
10757,,2025-05-16,Google Ads,Mobile,6,0,0,0,0
10758,,2025-12-19,Organic,Desktop,12,0,0,0,0
10759,,2025-02-14,Meta Ads,Mobile,13,0,0,0,0
10760,,2025-07-13,Email,Desktop,12,1,0,0,0
10761,7671,2025-02-24,Email,Mobile,5,0,0,0,0
10762,,2025-06-13,Organic,Desktop,11,1,1,0,0
10763,5836,2025-03-16,Email,Mobile,4,0,0,0,0
10764,,2025-11-05,Email,Desktop,9,0,0,0,0
10765,4744,2025-06-15,Affiliate,Mobile,9,0,0,0,0
10766,3474,2025-10-22,Google Ads,Mobile,9,0,0,0,0
10767,5920,2025-04-29,Organic,Mobile,2,0,0,0,1
10768,8212,2025-09-18,Influencer,Mobile,12,0,0,0,0
10769,8329,2025-03-28,Organic,Tablet,10,0,0,0,0
10770,6706,2025-01-06,Email,Desktop,8,0,0,0,0
10771,2876,2026-04-23,Google Ads,Desktop,7,1,0,0,0
10772,,2025-01-25,Influencer,Mobile,2,0,0,0,1
10773,216,2025-03-12,Email,Mobile,7,0,0,0,0
10774,,2025-10-12,Email,Mobile,4,0,0,0,0
10775,,2025-10-24,Affiliate,Mobile,9,0,0,0,0
10776,5976,2025-04-19,Influencer,Mobile,13,0,0,0,0
10777,2631,2026-04-11,Email,Mobile,6,0,0,0,0
10778,3051,2025-08-22,Influencer,Mobile,10,1,0,0,0
10779,8216,2025-08-03,Organic,Mobile,1,0,0,0,1
10780,5611,2025-06-26,Influencer,Desktop,1,0,0,0,1
10781,9776,2025-04-12,Influencer,Tablet,7,0,0,0,0
10782,544,2025-10-20,Influencer,Mobile,6,0,0,0,0
10783,6753,2025-09-29,Influencer,Tablet,13,0,0,0,0
10784,410,2026-06-13,Affiliate,Mobile,13,1,0,0,0
10785,818,2026-01-29,Influencer,Mobile,8,1,0,0,0
10786,6388,2025-05-01,Affiliate,Mobile,8,0,0,0,0
10787,2487,2026-02-25,Organic,Tablet,6,0,0,0,0
10788,643,2025-05-06,Email,Desktop,4,0,0,0,0
10789,7300,2026-06-03,Influencer,Tablet,3,1,0,0,0
10790,7446,2026-02-03,Meta Ads,Desktop,8,0,0,0,0
10791,7483,2025-03-21,Influencer,Mobile,12,1,0,0,0
10792,,2025-03-21,Influencer,Mobile,8,0,0,0,0
10793,6018,2026-03-19,Influencer,Mobile,6,0,0,0,0
10794,3925,2025-03-26,Email,Desktop,9,0,0,0,0
10795,,2025-05-02,Organic,Mobile,1,0,0,0,1
10796,8576,2025-09-03,Google Ads,Desktop,11,0,0,0,0
10797,7847,2025-02-17,Influencer,Mobile,10,0,0,0,0
10798,5664,2026-05-04,Organic,Mobile,7,1,1,0,0
10799,3137,2026-01-17,Meta Ads,Mobile,1,0,0,0,1
10800,9341,2026-03-04,Google Ads,Mobile,13,0,0,0,0
10801,6968,2025-06-05,Meta Ads,Mobile,10,0,0,0,0
10802,9811,2025-12-01,Google Ads,Mobile,9,0,0,0,0
10803,5206,2026-05-15,Email,Desktop,6,0,0,0,0
10804,5747,2026-06-18,Google Ads,Desktop,4,1,0,0,0
10805,6255,2026-06-02,Email,Mobile,3,0,0,0,0
10806,5834,2026-01-17,Google Ads,Mobile,8,0,0,0,0
10807,9655,2026-06-11,Influencer,Mobile,3,0,0,0,0
10808,,2025-03-22,Influencer,Tablet,6,0,0,0,0
10809,322,2025-06-21,Email,Mobile,12,0,0,0,0
10810,,2025-04-27,Google Ads,Mobile,3,1,1,0,0
10811,8790,2025-02-28,Affiliate,Mobile,6,0,0,0,0
10812,5593,2025-02-23,Affiliate,Mobile,3,1,0,0,0
10813,880,2025-07-05,Meta Ads,Mobile,2,0,0,0,1
10814,3438,2025-12-14,Google Ads,Mobile,11,0,0,0,0
10815,1393,2026-02-27,Affiliate,Mobile,7,1,1,0,0
10816,9665,2026-05-29,Email,Mobile,13,0,0,0,0
10817,4868,2026-04-15,Influencer,Tablet,7,1,1,1,0
10818,,2026-04-27,Influencer,Desktop,9,1,1,1,0
10819,,2025-07-28,Meta Ads,Mobile,2,0,0,0,1
10820,2555,2025-05-05,Google Ads,Mobile,1,0,0,0,1
10821,,2025-01-04,Google Ads,Desktop,8,0,0,0,0
10822,8033,2025-07-09,Organic,Desktop,3,0,0,0,0
10823,6886,2026-05-06,Influencer,Desktop,5,1,1,0,0
10824,4981,2025-02-11,Influencer,Desktop,12,1,1,1,0
10825,9512,2025-09-02,Organic,Desktop,10,1,0,0,0
10826,5371,2025-01-03,Influencer,Mobile,11,1,1,1,0
10827,,2025-06-26,Organic,Mobile,5,1,0,0,0
10828,5417,2025-11-17,Google Ads,Mobile,11,1,1,0,0
10829,2443,2026-04-08,Google Ads,Mobile,13,0,0,0,0
10830,3175,2026-06-14,Organic,Desktop,1,0,0,0,1
10831,,2026-03-14,Organic,Mobile,1,0,0,0,1
10832,,2025-03-26,Influencer,Tablet,12,0,0,0,0
10833,510,2025-02-19,Email,Desktop,8,0,0,0,0
10834,5438,2026-05-26,Google Ads,Desktop,6,1,0,0,0
10835,6741,2025-09-10,Email,Tablet,9,0,0,0,0
10836,4231,2025-06-17,Google Ads,Desktop,7,1,0,0,0
10837,7290,2025-07-08,Meta Ads,Mobile,9,1,0,0,0
10838,9111,2025-05-28,Meta Ads,Mobile,1,0,0,0,1
10839,985,2025-11-17,Influencer,Mobile,6,0,0,0,0
10840,8167,2025-06-25,Organic,Mobile,8,0,0,0,0
10841,1477,2025-05-31,Meta Ads,Desktop,2,0,0,0,1
10842,8387,2025-04-07,Email,Mobile,2,0,0,0,1
10843,149,2025-10-02,Google Ads,Mobile,7,0,0,0,0
10844,7683,2025-01-01,Google Ads,Mobile,6,0,0,0,0
10845,,2026-06-04,Influencer,Mobile,2,0,0,0,1
10846,5077,2025-06-02,Email,Mobile,8,1,1,0,0
10847,,2025-04-23,Organic,Mobile,9,0,0,0,0
10848,3842,2025-12-06,Affiliate,Mobile,8,0,0,0,0
10849,,2026-03-31,Email,Desktop,10,0,0,0,0
10850,,2026-04-07,Organic,Desktop,7,1,0,0,0
10851,,2026-05-14,Affiliate,Mobile,2,0,0,0,1
10852,,2025-05-28,Influencer,Mobile,4,0,0,0,0
10853,9107,2025-06-16,Affiliate,Desktop,12,1,1,0,0
10854,,2025-06-25,Meta Ads,Desktop,3,0,0,0,0
10855,8018,2025-10-08,Meta Ads,Mobile,10,1,0,0,0
10856,6602,2025-11-17,Influencer,Desktop,6,1,0,0,0
10857,5727,2025-01-19,Affiliate,Desktop,12,0,0,0,0
10858,1362,2026-06-24,Organic,Mobile,11,1,1,1,0
10859,6914,2026-04-08,Email,Desktop,1,0,0,0,1
10860,,2025-07-22,Email,Desktop,5,0,0,0,0
10861,,2025-04-12,Organic,Mobile,13,0,0,0,0
10862,8758,2025-01-02,Affiliate,Mobile,1,0,0,0,1
10863,4961,2025-09-12,Email,Desktop,2,1,0,0,1
10864,1071,2025-05-15,Affiliate,Mobile,13,1,0,0,0
10865,3298,2025-12-19,Influencer,Desktop,7,1,1,1,0
10866,2361,2025-03-19,Google Ads,Mobile,12,0,0,0,0
10867,3304,2025-11-23,Meta Ads,Mobile,4,0,0,0,0
10868,3485,2025-10-04,Meta Ads,Mobile,3,1,1,1,0
10869,4595,2025-11-05,Affiliate,Mobile,8,0,0,0,0
10870,3785,2026-01-20,Google Ads,Mobile,12,0,0,0,0
10871,,2025-03-26,Influencer,Mobile,9,0,0,0,0
10872,,2025-10-13,Influencer,Desktop,7,1,0,0,0
10873,8972,2025-03-26,Organic,Mobile,10,0,0,0,0
10874,5763,2025-12-05,Google Ads,Tablet,4,1,0,0,0
10875,5612,2026-05-02,Organic,Mobile,7,0,0,0,0
10876,,2025-03-21,Affiliate,Mobile,9,0,0,0,0
10877,7260,2025-07-18,Email,Mobile,1,0,0,0,1
10878,2796,2025-11-13,Meta Ads,Desktop,5,1,0,0,0
10879,6933,2025-07-28,Google Ads,Mobile,8,0,0,0,0
10880,,2025-06-10,Meta Ads,Mobile,11,0,0,0,0
10881,8688,2025-09-24,Email,Mobile,3,1,0,0,0
10882,836,2025-02-25,Meta Ads,Mobile,8,0,0,0,0
10883,6804,2026-06-13,Organic,Tablet,8,0,0,0,0
10884,,2026-05-13,Organic,Desktop,4,1,1,0,0
10885,3130,2025-08-07,Influencer,Tablet,9,0,0,0,0
10886,128,2025-11-04,Meta Ads,Mobile,6,0,0,0,0
10887,9925,2025-05-19,Affiliate,Desktop,9,0,0,0,0
10888,438,2025-07-30,Organic,Desktop,6,0,0,0,0
10889,9497,2026-05-28,Email,Mobile,5,0,0,0,0
10890,7135,2025-04-08,Organic,Mobile,10,0,0,0,0
10891,6225,2026-03-10,Influencer,Mobile,5,0,0,0,0
10892,,2025-03-25,Affiliate,Mobile,6,1,0,0,0
10893,,2026-06-04,Meta Ads,Desktop,9,0,0,0,0
10894,317,2026-01-08,Organic,Desktop,12,0,0,0,0
10895,,2025-09-16,Affiliate,Mobile,8,0,0,0,0
10896,4938,2025-01-11,Affiliate,Desktop,11,0,0,0,0
10897,6747,2025-12-28,Email,Desktop,12,0,0,0,0
10898,7317,2025-01-13,Organic,Desktop,8,0,0,0,0
10899,6658,2025-05-17,Organic,Mobile,2,0,0,0,1
10900,331,2025-01-26,Meta Ads,Desktop,13,0,0,0,0
10901,,2026-06-23,Email,Mobile,9,0,0,0,0
10902,3249,2025-01-16,Organic,Mobile,2,0,0,0,1
10903,9641,2025-02-02,Email,Mobile,13,0,0,0,0
10904,,2025-12-05,Google Ads,Mobile,6,0,0,0,0
10905,,2026-03-31,Organic,Mobile,12,0,0,0,0
10906,498,2026-05-02,Affiliate,Desktop,2,0,0,0,1
10907,3011,2025-04-24,Organic,Desktop,10,0,0,0,0
10908,6633,2026-05-02,Email,Desktop,7,0,0,0,0
10909,9568,2026-03-24,Google Ads,Mobile,9,0,0,0,0
10910,,2025-04-26,Affiliate,Mobile,6,0,0,0,0
10911,1635,2026-06-12,Email,Mobile,7,1,0,0,0
10912,3948,2025-12-31,Google Ads,Tablet,10,1,1,1,0
10913,,2025-10-13,Email,Mobile,2,0,0,0,1
10914,7101,2025-09-10,Organic,Mobile,7,0,0,0,0
10915,580,2025-02-05,Organic,Desktop,2,0,0,0,1
10916,706,2025-02-26,Affiliate,Mobile,12,0,0,0,0
10917,,2026-01-19,Meta Ads,Mobile,5,0,0,0,0
10918,,2025-01-23,Affiliate,Desktop,9,1,0,0,0
10919,3083,2025-08-09,Google Ads,Mobile,2,1,1,1,1
10920,7128,2026-06-05,Organic,Mobile,5,0,0,0,0
10921,,2025-07-17,Email,Desktop,1,0,0,0,1
10922,2729,2025-08-05,Email,Desktop,4,0,0,0,0
10923,728,2025-05-16,Google Ads,Mobile,10,1,1,1,0
10924,4017,2025-12-15,Affiliate,Desktop,7,0,0,0,0
10925,4026,2026-06-25,Google Ads,Desktop,13,1,0,0,0
10926,3589,2025-09-25,Email,Tablet,7,1,1,1,0
10927,6218,2025-06-06,Meta Ads,Mobile,5,0,0,0,0
10928,,2025-02-01,Influencer,Desktop,13,0,0,0,0
10929,,2025-02-28,Organic,Mobile,11,0,0,0,0
10930,7815,2025-07-12,Influencer,Mobile,8,0,0,0,0
10931,9951,2026-02-02,Email,Mobile,8,1,0,0,0
10932,6630,2026-06-08,Google Ads,Mobile,1,1,1,1,1
10933,6979,2026-01-14,Organic,Mobile,13,0,0,0,0
10934,7126,2025-05-28,Organic,Mobile,6,0,0,0,0
10935,1857,2026-02-22,Influencer,Desktop,10,0,0,0,0
10936,6099,2025-06-19,Meta Ads,Mobile,6,0,0,0,0
10937,2693,2025-04-29,Meta Ads,Desktop,11,1,1,1,0
10938,7069,2025-11-15,Organic,Mobile,3,0,0,0,0
10939,6988,2025-08-19,Affiliate,Mobile,3,0,0,0,0
10940,2538,2025-01-01,Email,Mobile,7,0,0,0,0
10941,1803,2026-02-24,Influencer,Tablet,13,0,0,0,0
10942,,2025-05-09,Email,Mobile,7,0,0,0,0
10943,5654,2025-04-28,Meta Ads,Desktop,7,0,0,0,0
10944,8886,2026-03-05,Google Ads,Mobile,7,0,0,0,0
10945,,2025-02-24,Influencer,Mobile,7,1,0,0,0
10946,8834,2025-01-11,Google Ads,Mobile,2,0,0,0,1
10947,,2026-02-04,Organic,Mobile,6,0,0,0,0
10948,,2026-03-27,Affiliate,Mobile,4,1,0,0,0
10949,7695,2025-11-12,Organic,Desktop,13,1,1,1,0
10950,6446,2025-06-17,Email,Mobile,11,0,0,0,0
10951,5607,2025-02-17,Google Ads,Mobile,7,0,0,0,0
10952,4365,2025-02-10,Affiliate,Mobile,6,0,0,0,0
10953,1520,2025-04-16,Influencer,Desktop,2,0,0,0,1
10954,4675,2026-05-17,Affiliate,Mobile,12,1,1,0,0
10955,5623,2025-10-12,Organic,Tablet,12,0,0,0,0
10956,,2025-10-15,Meta Ads,Mobile,10,0,0,0,0
10957,7060,2026-04-04,Influencer,Mobile,9,0,0,0,0
10958,403,2026-02-25,Email,Mobile,11,0,0,0,0
10959,3209,2026-03-29,Affiliate,Mobile,11,0,0,0,0
10960,,2025-03-02,Meta Ads,Mobile,7,0,0,0,0
10961,9533,2025-09-11,Google Ads,Mobile,9,1,0,0,0
10962,9643,2026-03-29,Google Ads,Desktop,7,0,0,0,0
10963,4141,2026-02-25,Meta Ads,Mobile,12,1,1,0,0
10964,9209,2026-06-28,Influencer,Mobile,2,0,0,0,1
10965,9997,2025-09-03,Google Ads,Desktop,6,0,0,0,0
10966,,2026-01-04,Meta Ads,Mobile,11,0,0,0,0
10967,4366,2025-12-14,Email,Desktop,4,0,0,0,0
10968,,2025-03-26,Meta Ads,Mobile,10,0,0,0,0
10969,9896,2025-07-15,Google Ads,Mobile,6,1,1,1,0
10970,,2025-02-28,Affiliate,Mobile,13,1,0,0,0
10971,4740,2025-06-19,Organic,Mobile,9,0,0,0,0
10972,7236,2025-07-01,Affiliate,Desktop,4,1,0,0,0
10973,136,2026-02-13,Affiliate,Mobile,5,1,1,1,0
10974,,2026-03-20,Email,Desktop,3,0,0,0,0
10975,5232,2025-01-28,Organic,Desktop,13,0,0,0,0
10976,3884,2025-03-26,Google Ads,Mobile,4,0,0,0,0
10977,7026,2026-02-28,Affiliate,Mobile,6,0,0,0,0
10978,6669,2025-12-03,Organic,Desktop,12,0,0,0,0
10979,9408,2026-03-01,Influencer,Mobile,4,0,0,0,0
10980,2541,2025-10-25,Influencer,Mobile,6,0,0,0,0
10981,4440,2025-01-28,Organic,Desktop,11,0,0,0,0
10982,6171,2025-04-04,Meta Ads,Mobile,1,1,0,0,1
10983,6030,2025-05-20,Meta Ads,Mobile,5,0,0,0,0
10984,468,2026-04-02,Meta Ads,Desktop,9,0,0,0,0
10985,6552,2026-06-20,Google Ads,Desktop,13,0,0,0,0
10986,5971,2025-02-16,Organic,Desktop,3,0,0,0,0
10987,635,2026-05-13,Email,Mobile,5,0,0,0,0
10988,3696,2025-01-10,Organic,Mobile,7,0,0,0,0
10989,10,2026-04-28,Email,Desktop,4,1,1,1,0
10990,5732,2025-02-27,Influencer,Desktop,1,1,0,0,1
10991,,2025-06-23,Affiliate,Mobile,7,0,0,0,0
10992,9614,2025-09-16,Affiliate,Mobile,8,0,0,0,0
10993,5571,2025-05-13,Meta Ads,Desktop,1,0,0,0,1
10994,4945,2025-07-24,Influencer,Mobile,4,0,0,0,0
10995,9379,2026-01-16,Organic,Mobile,2,1,1,1,1
10996,6779,2025-03-22,Google Ads,Desktop,13,0,0,0,0
10997,1525,2025-04-11,Influencer,Desktop,10,0,0,0,0
10998,48,2025-09-15,Email,Mobile,2,0,0,0,1
10999,7398,2025-02-05,Affiliate,Mobile,5,0,0,0,0
11000,5873,2025-07-23,Google Ads,Mobile,7,0,0,0,0
11001,,2025-04-06,Influencer,Mobile,4,0,0,0,0
11002,,2025-08-07,Email,Mobile,3,0,0,0,0
11003,5743,2026-01-17,Google Ads,Mobile,9,0,0,0,0
11004,,2026-04-24,Google Ads,Mobile,2,0,0,0,1
11005,6110,2025-01-04,Organic,Mobile,12,0,0,0,0
11006,7233,2026-02-14,Affiliate,Mobile,12,0,0,0,0
11007,506,2026-03-27,Influencer,Mobile,3,0,0,0,0
11008,2467,2025-06-10,Influencer,Mobile,9,0,0,0,0
11009,1099,2026-01-05,Meta Ads,Mobile,7,0,0,0,0
11010,4869,2025-08-27,Meta Ads,Mobile,4,0,0,0,0
11011,9751,2025-10-11,Meta Ads,Desktop,12,0,0,0,0
11012,7796,2025-12-20,Google Ads,Desktop,5,1,1,0,0
11013,2826,2025-01-26,Influencer,Mobile,8,1,0,0,0
11014,1334,2025-02-15,Organic,Mobile,2,1,1,1,1
11015,12,2026-03-11,Meta Ads,Mobile,13,0,0,0,0
11016,,2026-02-13,Email,Desktop,1,0,0,0,1
11017,8696,2026-04-21,Influencer,Mobile,9,0,0,0,0
11018,1994,2025-03-23,Affiliate,Mobile,8,0,0,0,0
11019,4608,2025-03-02,Influencer,Mobile,1,0,0,0,1
11020,2825,2025-11-18,Affiliate,Mobile,11,0,0,0,0
11021,683,2025-10-28,Email,Desktop,13,0,0,0,0
11022,,2025-01-13,Google Ads,Mobile,3,1,0,0,0
11023,9243,2025-08-25,Affiliate,Desktop,11,0,0,0,0
11024,,2025-03-19,Email,Mobile,3,0,0,0,0
11025,,2025-10-13,Google Ads,Mobile,1,1,1,0,1
11026,2589,2026-05-14,Affiliate,Desktop,13,0,0,0,0
11027,8287,2026-06-06,Meta Ads,Desktop,3,0,0,0,0
11028,3099,2025-05-12,Email,Mobile,6,0,0,0,0
11029,5118,2025-04-04,Influencer,Mobile,3,0,0,0,0
11030,,2025-11-08,Organic,Mobile,5,1,0,0,0
11031,1497,2025-03-13,Organic,Mobile,1,0,0,0,1
11032,1352,2026-01-17,Google Ads,Desktop,12,0,0,0,0
11033,9624,2026-03-10,Influencer,Tablet,4,1,1,1,0
11034,1657,2025-01-18,Google Ads,Mobile,10,1,1,1,0
11035,941,2025-03-24,Organic,Desktop,9,1,0,0,0
11036,3642,2025-04-12,Organic,Mobile,2,0,0,0,1
11037,1684,2025-03-29,Influencer,Mobile,7,0,0,0,0
11038,5845,2026-04-08,Influencer,Desktop,10,0,0,0,0
11039,5323,2025-02-17,Organic,Mobile,8,1,0,0,0
11040,3911,2025-06-22,Influencer,Mobile,5,1,1,1,0
11041,119,2025-08-01,Affiliate,Desktop,5,0,0,0,0
11042,,2026-03-07,Meta Ads,Mobile,7,0,0,0,0
11043,4095,2025-09-18,Meta Ads,Mobile,4,1,0,0,0
11044,590,2025-12-06,Meta Ads,Mobile,5,0,0,0,0
11045,1937,2025-11-02,Meta Ads,Mobile,8,0,0,0,0
11046,7293,2025-10-10,Organic,Desktop,12,0,0,0,0
11047,3898,2025-02-15,Influencer,Mobile,7,1,1,1,0
11048,1642,2025-01-09,Influencer,Tablet,4,0,0,0,0
11049,7510,2026-02-03,Email,Desktop,8,0,0,0,0
11050,5174,2026-02-22,Organic,Mobile,3,1,0,0,0
11051,9795,2025-03-21,Email,Mobile,2,1,1,0,1
11052,1327,2025-11-16,Email,Mobile,6,0,0,0,0
11053,252,2025-09-16,Meta Ads,Tablet,10,1,1,0,0
11054,5561,2026-02-23,Meta Ads,Mobile,12,0,0,0,0
11055,8437,2026-05-02,Email,Mobile,4,0,0,0,0
11056,2890,2025-11-27,Meta Ads,Desktop,7,0,0,0,0
11057,,2025-06-23,Organic,Mobile,6,0,0,0,0
11058,4297,2026-01-20,Affiliate,Mobile,6,0,0,0,0
11059,4643,2026-06-14,Influencer,Mobile,10,0,0,0,0
11060,3673,2025-03-09,Influencer,Mobile,10,1,0,0,0
11061,5061,2026-02-24,Email,Mobile,12,0,0,0,0
11062,9019,2025-08-30,Email,Mobile,8,0,0,0,0
11063,232,2025-04-13,Influencer,Desktop,10,0,0,0,0
11064,4929,2025-02-19,Meta Ads,Mobile,13,0,0,0,0
11065,2609,2026-02-18,Google Ads,Desktop,13,1,0,0,0
11066,7992,2025-04-27,Organic,Mobile,9,0,0,0,0
11067,8999,2025-05-24,Organic,Desktop,1,0,0,0,1
11068,8617,2026-01-04,Influencer,Mobile,1,1,1,1,1
11069,602,2025-06-27,Google Ads,Mobile,3,0,0,0,0
11070,,2025-02-18,Organic,Desktop,2,0,0,0,1
11071,1565,2025-04-30,Affiliate,Mobile,6,0,0,0,0
11072,4674,2025-02-16,Organic,Mobile,7,0,0,0,0
11073,9848,2026-03-18,Email,Desktop,4,0,0,0,0
11074,6605,2025-08-16,Organic,Mobile,2,1,0,0,1
11075,,2025-07-01,Email,Mobile,6,0,0,0,0
11076,8351,2025-06-14,Google Ads,Mobile,12,1,0,0,0
11077,5576,2025-05-25,Affiliate,Tablet,8,0,0,0,0
11078,,2025-11-19,Google Ads,Desktop,11,1,1,0,0
11079,851,2025-05-29,Email,Mobile,13,1,0,0,0
11080,3293,2025-11-18,Google Ads,Mobile,11,1,1,0,0
11081,6080,2026-05-09,Email,Mobile,2,0,0,0,1
11082,3696,2025-09-25,Email,Desktop,6,1,1,0,0
11083,7250,2026-02-13,Email,Desktop,13,0,0,0,0
11084,6739,2025-04-29,Influencer,Desktop,13,0,0,0,0
11085,3981,2025-11-12,Influencer,Mobile,2,0,0,0,1
11086,5640,2026-01-14,Affiliate,Mobile,2,0,0,0,1
11087,,2025-03-04,Google Ads,Mobile,2,0,0,0,1
11088,2836,2026-04-21,Meta Ads,Desktop,7,0,0,0,0
11089,801,2025-09-18,Organic,Desktop,7,0,0,0,0
11090,4775,2025-07-04,Affiliate,Mobile,5,0,0,0,0
11091,,2026-01-21,Organic,Mobile,6,0,0,0,0
11092,4539,2025-01-10,Email,Mobile,1,0,0,0,1
11093,5932,2025-02-08,Google Ads,Mobile,2,0,0,0,1
11094,8271,2026-04-17,Organic,Mobile,10,0,0,0,0
11095,9843,2025-09-29,Email,Mobile,6,0,0,0,0
11096,8343,2025-03-13,Affiliate,Mobile,9,1,1,1,0
11097,4276,2026-03-12,Organic,Desktop,12,0,0,0,0
11098,,2026-03-10,Google Ads,Mobile,9,0,0,0,0
11099,3594,2025-07-15,Influencer,Mobile,12,1,1,0,0
11100,,2025-02-11,Organic,Mobile,2,1,0,0,1
11101,8614,2026-03-17,Email,Mobile,13,0,0,0,0
11102,5125,2025-04-15,Influencer,Mobile,6,0,0,0,0
11103,4436,2025-01-27,Email,Mobile,11,1,0,0,0
11104,,2025-12-03,Influencer,Mobile,3,0,0,0,0
11105,1153,2025-01-19,Google Ads,Desktop,5,0,0,0,0
11106,622,2025-09-07,Influencer,Desktop,8,0,0,0,0
11107,,2025-07-10,Google Ads,Mobile,6,0,0,0,0
11108,9196,2026-06-16,Google Ads,Mobile,6,0,0,0,0
11109,3567,2026-01-03,Organic,Desktop,7,0,0,0,0
11110,3020,2025-10-27,Email,Desktop,6,0,0,0,0
11111,4600,2025-04-30,Organic,Mobile,8,0,0,0,0
11112,6384,2025-06-25,Influencer,Mobile,6,0,0,0,0
11113,5918,2025-04-11,Google Ads,Mobile,3,1,1,1,0
11114,,2025-01-27,Organic,Desktop,5,0,0,0,0
11115,,2026-06-01,Affiliate,Mobile,1,0,0,0,1
11116,7226,2026-02-15,Affiliate,Mobile,7,1,0,0,0
11117,8314,2025-02-15,Email,Mobile,4,0,0,0,0
11118,5405,2025-01-22,Meta Ads,Desktop,10,1,0,0,0
11119,4561,2025-01-10,Influencer,Tablet,7,0,0,0,0
11120,1278,2025-04-11,Affiliate,Desktop,5,1,0,0,0
11121,3140,2025-03-14,Organic,Desktop,10,0,0,0,0
11122,1510,2025-03-03,Google Ads,Desktop,10,0,0,0,0
11123,,2026-06-26,Organic,Mobile,12,0,0,0,0
11124,,2025-01-02,Email,Mobile,12,1,0,0,0
11125,,2026-01-17,Influencer,Desktop,12,0,0,0,0
11126,,2026-05-30,Organic,Mobile,9,1,0,0,0
11127,7754,2026-06-19,Google Ads,Desktop,11,0,0,0,0
11128,4962,2026-03-12,Affiliate,Mobile,1,1,1,1,1
11129,5069,2026-06-15,Email,Mobile,9,0,0,0,0
11130,323,2026-01-01,Affiliate,Mobile,8,1,1,0,0
11131,7452,2026-03-17,Influencer,Mobile,12,0,0,0,0
11132,,2026-05-11,Affiliate,Desktop,10,0,0,0,0
11133,3417,2026-04-09,Google Ads,Desktop,8,1,1,0,0
11134,645,2025-12-26,Affiliate,Desktop,11,0,0,0,0
11135,7287,2025-09-04,Influencer,Mobile,8,0,0,0,0
11136,9530,2025-10-05,Influencer,Mobile,6,0,0,0,0
11137,1179,2025-02-18,Influencer,Mobile,13,0,0,0,0
11138,,2025-08-25,Google Ads,Mobile,3,1,1,1,0
11139,8194,2025-10-05,Meta Ads,Mobile,8,0,0,0,0
11140,5399,2026-05-30,Affiliate,Mobile,1,1,1,1,1
11141,2933,2025-04-03,Influencer,Desktop,8,1,1,0,0
11142,6435,2025-05-05,Google Ads,Desktop,4,0,0,0,0
11143,2280,2026-04-07,Email,Tablet,8,0,0,0,0
11144,6828,2025-08-18,Organic,Desktop,11,1,1,1,0
11145,3573,2025-03-23,Influencer,Desktop,10,1,1,0,0
11146,865,2025-11-24,Meta Ads,Mobile,6,0,0,0,0
11147,8048,2026-05-13,Email,Desktop,13,0,0,0,0
11148,9343,2025-03-30,Google Ads,Desktop,2,1,0,0,1
11149,9776,2026-03-10,Organic,Desktop,9,0,0,0,0
11150,5288,2025-02-03,Meta Ads,Tablet,12,0,0,0,0
11151,3232,2025-05-21,Influencer,Tablet,5,0,0,0,0
11152,4586,2026-05-31,Email,Mobile,4,0,0,0,0
11153,7550,2025-03-06,Email,Mobile,9,0,0,0,0
11154,1592,2025-02-02,Affiliate,Mobile,1,0,0,0,1
11155,3233,2025-01-26,Organic,Desktop,4,0,0,0,0
11156,7055,2025-10-30,Meta Ads,Desktop,6,1,0,0,0
11157,5804,2025-08-21,Google Ads,Desktop,9,0,0,0,0
11158,7288,2025-06-27,Google Ads,Desktop,2,0,0,0,1
